state_key,action,value
...OXX.OO,2,-1.000000
...OXX.OO,6,-0.000000
...OXXO..,0,0.000000
...OXXO..,1,-1.000000
...OXXO..,2,-1.000000
...OXXO..,7,-1.000000
...OXXO..,8,-1.000000
...OXXO.O,0,-1.000000
...OXXO.O,1,-1.000000
...OXXO.O,2,-1.000000
...OXXO.O,7,-1.000000
...OXXOO.,0,-1.000000
...OXXOO.,1,-1.000000
...OXXOO.,2,-1.000000
...OXXOO.,8,-1.000000
...OXXOOX,0,1.000000
...OXXOOX,1,-1.000000
...OXXOOX,2,1.000000
...OXXOXO,0,0.000000
...OXXOXO,1,1.000000
...OXXOXO,2,-1.000000
...OXXXOO,0,0.000000
...OXXXOO,1,0.000000
...OXXXOO,2,1.000000
...X....O,0,-1.000000
...X....O,1,-1.000000
...X....O,2,0.000000
...X....O,4,0.000000
...X....O,5,-1.000000
...X....O,6,1.000000
...X....O,7,-1.000000
...X...O.,0,-1.000000
...X...O.,1,0.000000
...X...O.,2,0.000000
...X...O.,4,1.000000
...X...O.,5,-1.000000
...X...O.,6,1.000000
...X...O.,8,0.000000
...X...OO,0,-1.000000
...X...OO,1,-1.000000
...X...OO,2,-1.000000
...X...OO,4,-1.000000
...X...OO,5,-1.000000
...X...OO,6,1.000000
...X..O..,0,-1.000000
...X..O..,1,-1.000000
...X..O..,2,0.000000
...X..O..,4,0.000000
...X..O..,5,-1.000000
...X..O..,7,0.000000
...X..O..,8,0.000000
...X..O.O,0,-1.000000
...X..O.O,1,-1.000000
...X..O.O,2,-1.000000
...X..O.O,4,-1.000000
...X..O.O,5,-1.000000
...X..O.O,7,-1.000000
...X..OO.,0,-1.000000
...X..OO.,1,-1.000000
...X..OO.,2,-1.000000
...X..OO.,4,-1.000000
...X..OO.,5,-1.000000
...X..OO.,8,-1.000000
...X..OOX,0,-1.000000
...X..OOX,1,1.000000
...X..OOX,2,1.000000
...X..OOX,4,1.000000
...X..OOX,5,1.000000
...X..OXO,0,-1.000000
...X..OXO,1,-1.000000
...X..OXO,2,0.000000
...X..OXO,4,1.000000
...X..OXO,5,-1.000000
...X..XOO,0,1.000000
...X..XOO,1,1.000000
...X..XOO,2,1.000000
...X..XOO,4,1.000000
...X..XOO,5,1.000000
...X.O...,0,0.000000
...X.O...,1,0.000000
...X.O...,2,0.000000
...X.O...,4,0.000000
...X.O...,6,0.000000
...X.O...,7,0.000000
...X.O...,8,0.000000
...X.O..O,0,-1.000000
...X.O..O,1,-1.000000
...X.O..O,2,-0.000000
...X.O..O,4,-1.000000
...X.O..O,6,-1.000000
...X.O..O,7,-1.000000
...X.O.O.,0,-1.000000
...X.O.O.,1,-1.000000
...X.O.O.,2,-0.000000
...X.O.O.,4,-1.000000
...X.O.O.,6,-1.000000
...X.O.O.,8,-0.000000
...X.O.OX,0,1.000000
...X.O.OX,1,0.000000
...X.O.OX,2,0.000000
...X.O.OX,4,0.000000
...X.O.OX,6,0.000000
...X.O.XO,0,-1.000000
...X.O.XO,1,-1.000000
...X.O.XO,2,1.000000
...X.O.XO,4,-1.000000
...X.O.XO,6,-1.000000
...X.OO..,0,-1.000000
...X.OO..,1,-1.000000
...X.OO..,2,-0.000000
...X.OO..,4,-1.000000
...X.OO..,7,-1.000000
...X.OO..,8,-0.000000
...X.OO.X,0,0.000000
...X.OO.X,1,0.000000
...X.OO.X,2,0.000000
...X.OO.X,4,0.000000
...X.OO.X,7,0.000000
...X.OOOX,0,-1.000000
...X.OOOX,1,-0.000000
...X.OOOX,2,-0.000000
...X.OOOX,4,-0.000000
...X.OOX.,0,-1.000000
...X.OOX.,1,0.000000
...X.OOX.,2,0.000000
...X.OOX.,4,0.000000
...X.OOX.,8,0.000000
...X.OOXO,0,-1.000000
...X.OOXO,1,-1.000000
...X.OOXO,2,-0.000000
...X.OOXO,4,-1.000000
...X.OX.O,0,1.000000
...X.OX.O,1,-1.000000
...X.OX.O,2,1.000000
...X.OX.O,4,-1.000000
...X.OX.O,7,-1.000000
...X.OXO.,0,1.000000
...X.OXO.,1,0.000000
...X.OXO.,2,1.000000
...X.OXO.,4,1.000000
...X.OXO.,8,0.000000
...X.OXOO,0,1.000000
...X.OXOO,1,-1.000000
...X.OXOO,2,1.000000
...X.OXOO,4,-1.000000
...X.X.OO,0,-1.000000
...X.X.OO,1,-1.000000
...X.X.OO,2,-1.000000
...X.X.OO,4,1.000000
...X.X.OO,6,1.000000
...X.XO.O,0,-1.000000
...X.XO.O,1,-1.000000
...X.XO.O,2,-1.000000
...X.XO.O,4,1.000000
...X.XO.O,7,-1.000000
...X.XOO.,0,-1.000000
...X.XOO.,1,-1.000000
...X.XOO.,2,-1.000000
...X.XOO.,4,1.000000
...X.XOO.,8,1.000000
...XO....,0,0.000000
...XO....,1,0.000000
...XO....,2,0.000000
...XO....,5,-1.000000
...XO....,6,0.000000
...XO....,7,0.000000
...XO....,8,0.000000
...XO...O,0,-1.000000
...XO...O,1,-1.000000
...XO...O,2,-1.000000
...XO...O,5,-1.000000
...XO...O,6,-1.000000
...XO...O,7,-1.000000
...XO..O.,0,-1.000000
...XO..O.,1,-1.000000
...XO..O.,2,-1.000000
...XO..O.,5,-1.000000
...XO..O.,6,-1.000000
...XO..O.,8,-1.000000
...XO..OX,0,-1.000000
...XO..OX,1,0.000000
...XO..OX,2,-1.000000
...XO..OX,5,-1.000000
...XO..OX,6,-1.000000
...XO..XO,0,0.000000
...XO..XO,1,-1.000000
...XO..XO,2,-1.000000
...XO..XO,5,-1.000000
...XO..XO,6,-1.000000
...XO.O..,0,-1.000000
...XO.O..,1,-1.000000
...XO.O..,2,-1.000000
...XO.O..,5,-1.000000
...XO.O..,7,-1.000000
...XO.O..,8,-1.000000
...XO.O.X,0,-1.000000
...XO.O.X,1,-1.000000
...XO.O.X,2,0.000000
...XO.O.X,5,-1.000000
...XO.O.X,7,-1.000000
...XO.OOX,0,-1.000000
...XO.OOX,1,-1.000000
...XO.OOX,2,-1.000000
...XO.OOX,5,-1.000000
...XO.OX.,0,-1.000000
...XO.OX.,1,-1.000000
...XO.OX.,2,0.000000
...XO.OX.,5,-1.000000
...XO.OX.,8,-1.000000
...XO.OXO,0,-1.000000
...XO.OXO,1,-1.000000
...XO.OXO,2,-1.000000
...XO.OXO,5,-1.000000
...XO.X.O,0,1.000000
...XO.X.O,1,-1.000000
...XO.X.O,2,-1.000000
...XO.X.O,5,-1.000000
...XO.X.O,7,-1.000000
...XO.XO.,0,1.000000
...XO.XO.,1,0.000000
...XO.XO.,2,-1.000000
...XO.XO.,5,-1.000000
...XO.XO.,8,-1.000000
...XO.XOO,0,1.000000
...XO.XOO,1,-1.000000
...XO.XOO,2,-1.000000
...XO.XOO,5,-1.000000
...XOO...,0,-0.000000
...XOO...,1,-1.000000
...XOO...,2,-0.000000
...XOO...,6,-0.000000
...XOO...,7,-1.000000
...XOO...,8,-0.000000
...XOO..X,0,0.000000
...XOO..X,1,0.000000
...XOO..X,2,0.000000
...XOO..X,6,1.000000
...XOO..X,7,0.000000
...XOO.OX,0,-1.000000
...XOO.OX,1,-0.000000
...XOO.OX,2,-1.000000
...XOO.OX,6,-1.000000
...XOO.X.,0,0.000000
...XOO.X.,1,-1.000000
...XOO.X.,2,0.000000
...XOO.X.,6,1.000000
...XOO.X.,8,0.000000
...XOO.XO,0,-1.000000
...XOO.XO,1,-1.000000
...XOO.XO,2,-1.000000
...XOO.XO,6,-1.000000
...XOOO.X,0,-1.000000
...XOOO.X,1,-1.000000
...XOOO.X,2,-0.000000
...XOOO.X,7,-1.000000
...XOOOX.,0,-1.000000
...XOOOX.,1,-1.000000
...XOOOX.,2,-0.000000
...XOOOX.,8,-1.000000
...XOOOXX,0,-1.000000
...XOOOXX,1,-1.000000
...XOOOXX,2,0.000000
...XOOX..,0,1.000000
...XOOX..,1,0.000000
...XOOX..,2,0.000000
...XOOX..,7,1.000000
...XOOX..,8,1.000000
...XOOX.O,0,1.000000
...XOOX.O,1,-1.000000
...XOOX.O,2,-1.000000
...XOOX.O,7,-1.000000
...XOOXO.,0,1.000000
...XOOXO.,1,-0.000000
...XOOXO.,2,-1.000000
...XOOXO.,8,-1.000000
...XOOXOX,0,1.000000
...XOOXOX,1,0.000000
...XOOXOX,2,-1.000000
...XOOXXO,0,1.000000
...XOOXXO,1,-1.000000
...XOOXXO,2,-1.000000
...XOX..O,0,-1.000000
...XOX..O,1,-1.000000
...XOX..O,2,-1.000000
...XOX..O,6,-1.000000
...XOX..O,7,-1.000000
...XOX.O.,0,-1.000000
...XOX.O.,1,-1.000000
...XOX.O.,2,-1.000000
...XOX.O.,6,-1.000000
...XOX.O.,8,-1.000000
...XOX.OO,0,-1.000000
...XOX.OO,1,-1.000000
...XOX.OO,2,-1.000000
...XOX.OO,6,-1.000000
...XOXO..,0,-1.000000
...XOXO..,1,-1.000000
...XOXO..,2,-1.000000
...XOXO..,7,-1.000000
...XOXO..,8,-1.000000
...XOXO.O,0,-1.000000
...XOXO.O,1,-1.000000
...XOXO.O,2,-1.000000
...XOXO.O,7,-1.000000
...XOXOO.,0,-1.000000
...XOXOO.,1,-1.000000
...XOXOO.,2,-1.000000
...XOXOO.,8,-1.000000
...XOXOOX,0,-1.000000
...XOXOOX,1,-1.000000
...XOXOOX,2,1.000000
...XOXOXO,0,-1.000000
...XOXOXO,1,-1.000000
...XOXOXO,2,-1.000000
...XOXXOO,0,1.000000
...XOXXOO,1,-1.000000
...XOXXOO,2,-1.000000
...XX..OO,0,-1.000000
...XX..OO,1,-1.000000
...XX..OO,2,-1.000000
...XX..OO,5,1.000000
...XX..OO,6,1.000000
...XX.O.O,0,-1.000000
...XX.O.O,1,-1.000000
...XX.O.O,2,-1.000000
...XX.O.O,5,1.000000
...XX.O.O,7,1.000000
...XX.OO.,0,-1.000000
...XX.OO.,1,-1.000000
...XX.OO.,2,-1.000000
...XX.OO.,5,1.000000
...XX.OO.,8,1.000000
...XXO..O,0,-1.000000
...XXO..O,1,-1.000000
...XXO..O,2,0.000000
...XXO..O,6,-1.000000
...XXO..O,7,-1.000000
...XXO.O.,0,1.000000
...XXO.O.,1,-1.000000
...XXO.O.,2,0.000000
...XXO.O.,6,1.000000
...XXO.O.,8,0.000000
...XXO.OO,0,-1.000000
...XXO.OO,1,-1.000000
...XXO.OO,2,-1.000000
...XXO.OO,6,-1.000000
...XXOO..,0,-1.000000
...XXOO..,1,0.000000
...XXOO..,2,0.000000
...XXOO..,7,0.000000
...XXOO..,8,0.000000
...XXOO.O,0,-1.000000
...XXOO.O,1,-1.000000
...XXOO.O,2,-1.000000
...XXOO.O,7,-1.000000
...XXOOO.,0,-1.000000
...XXOOO.,1,-1.000000
...XXOOO.,2,-1.000000
...XXOOO.,8,-0.000000
...XXOOOX,0,1.000000
...XXOOOX,1,0.000000
...XXOOOX,2,0.000000
...XXOOXO,0,-1.000000
...XXOOXO,1,1.000000
...XXOOXO,2,0.000000
...XXOXOO,0,1.000000
...XXOXOO,1,-1.000000
...XXOXOO,2,1.000000
..O......,0,-1.000000
..O......,1,-1.000000
..O......,3,-1.000000
..O......,4,-0.000000
..O......,5,-1.000000
..O......,6,-1.000000
..O......,7,-1.000000
..O......,8,-1.000000
..O.....X,0,1.000000
..O.....X,1,0.000000
..O.....X,3,0.000000
..O.....X,4,0.000000
..O.....X,5,-1.000000
..O.....X,6,1.000000
..O.....X,7,1.000000
..O....OX,0,-1.000000
..O....OX,1,-0.000000
..O....OX,3,-1.000000
..O....OX,4,-0.000000
..O....OX,5,-1.000000
..O....OX,6,-1.000000
..O....X.,0,0.000000
..O....X.,1,-1.000000
..O....X.,3,-1.000000
..O....X.,4,0.000000
..O....X.,5,-1.000000
..O....X.,6,-1.000000
..O....X.,8,1.000000
..O....XO,0,-1.000000
..O....XO,1,-1.000000
..O....XO,3,-1.000000
..O....XO,4,-1.000000
..O....XO,5,-1.000000
..O....XO,6,-1.000000
..O...O.X,0,-1.000000
..O...O.X,1,-1.000000
..O...O.X,3,-1.000000
..O...O.X,4,-1.000000
..O...O.X,5,-1.000000
..O...O.X,7,-1.000000
..O...OX.,0,-1.000000
..O...OX.,1,-1.000000
..O...OX.,3,-1.000000
..O...OX.,4,-0.000000
..O...OX.,5,-1.000000
..O...OX.,8,-1.000000
..O...OXX,0,-1.000000
..O...OXX,1,-1.000000
..O...OXX,3,-1.000000
..O...OXX,4,1.000000
..O...OXX,5,-1.000000
..O...X..,0,1.000000
..O...X..,1,0.000000
..O...X..,3,-1.000000
..O...X..,4,0.000000
..O...X..,5,0.000000
..O...X..,7,-1.000000
..O...X..,8,1.000000
..O...X.O,0,-1.000000
..O...X.O,1,-1.000000
..O...X.O,3,-1.000000
..O...X.O,4,-1.000000
..O...X.O,5,-1.000000
..O...X.O,7,-1.000000
..O...XO.,0,-0.000000
..O...XO.,1,-0.000000
..O...XO.,3,-1.000000
..O...XO.,4,-0.000000
..O...XO.,5,-1.000000
..O...XO.,8,-1.000000
..O...XOX,0,1.000000
..O...XOX,1,0.000000
..O...XOX,3,0.000000
..O...XOX,4,0.000000
..O...XOX,5,-1.000000
..O...XXO,0,-1.000000
..O...XXO,1,-1.000000
..O...XXO,3,-1.000000
..O...XXO,4,-1.000000
..O...XXO,5,-1.000000
..O..O..X,0,-1.000000
..O..O..X,1,-1.000000
..O..O..X,3,-0.000000
..O..O..X,4,-0.000000
..O..O..X,6,1.000000
..O..O..X,7,1.000000
..O..O.X.,0,-1.000000
..O..O.X.,1,-1.000000
..O..O.X.,3,-1.000000
..O..O.X.,4,-1.000000
..O..O.X.,6,-1.000000
..O..O.X.,8,1.000000
..O..O.XX,0,1.000000
..O..O.XX,1,1.000000
..O..O.XX,3,1.000000
..O..O.XX,4,1.000000
..O..O.XX,6,1.000000
..O..OOXX,0,-1.000000
..O..OOXX,1,-1.000000
..O..OOXX,3,-1.000000
..O..OOXX,4,1.000000
..O..OX..,0,-1.000000
..O..OX..,1,-1.000000
..O..OX..,3,-1.000000
..O..OX..,4,-1.000000
..O..OX..,7,-1.000000
..O..OX..,8,1.000000
..O..OX.X,0,1.000000
..O..OX.X,1,1.000000
..O..OX.X,3,1.000000
..O..OX.X,4,1.000000
..O..OX.X,7,1.000000
..O..OXOX,0,1.000000
..O..OXOX,1,-0.000000
..O..OXOX,3,-0.000000
..O..OXOX,4,-0.000000
..O..OXX.,0,-1.000000
..O..OXX.,1,-1.000000
..O..OXX.,3,-1.000000
..O..OXX.,4,-1.000000
..O..OXX.,8,1.000000
..O..X...,0,0.000000
..O..X...,1,0.000000
..O..X...,3,-1.000000
..O..X...,4,0.000000
..O..X...,6,0.000000
..O..X...,7,-1.000000
..O..X...,8,-1.000000
..O..X..O,0,-1.000000
..O..X..O,1,-1.000000
..O..X..O,3,-1.000000
..O..X..O,4,-0.000000
..O..X..O,6,-1.000000
..O..X..O,7,-1.000000
..O..X.O.,0,-1.000000
..O..X.O.,1,-1.000000
..O..X.O.,3,-1.000000
..O..X.O.,4,-0.000000
..O..X.O.,6,-1.000000
..O..X.O.,8,-1.000000
..O..X.OX,0,-1.000000
..O..X.OX,1,0.000000
..O..X.OX,3,-1.000000
..O..X.OX,4,1.000000
..O..X.OX,6,-1.000000
..O..X.XO,0,0.000000
..O..X.XO,1,-1.000000
..O..X.XO,3,-1.000000
..O..X.XO,4,1.000000
..O..X.XO,6,-1.000000
..O..XO..,0,-1.000000
..O..XO..,1,-1.000000
..O..XO..,3,-1.000000
..O..XO..,4,-0.000000
..O..XO..,7,-1.000000
..O..XO..,8,-1.000000
..O..XO.X,0,-1.000000
..O..XO.X,1,-1.000000
..O..XO.X,3,-1.000000
..O..XO.X,4,1.000000
..O..XO.X,7,-1.000000
..O..XOOX,0,-1.000000
..O..XOOX,1,-1.000000
..O..XOOX,3,-1.000000
..O..XOOX,4,1.000000
..O..XOX.,0,-1.000000
..O..XOX.,1,-1.000000
..O..XOX.,3,-1.000000
..O..XOX.,4,1.000000
..O..XOX.,8,-1.000000
..O..XOXO,0,-1.000000
..O..XOXO,1,-1.000000
..O..XOXO,3,-1.000000
..O..XOXO,4,1.000000
..O..XX.O,0,0.000000
..O..XX.O,1,0.000000
..O..XX.O,3,1.000000
..O..XX.O,4,0.000000
..O..XX.O,7,-1.000000
..O..XXO.,0,0.000000
..O..XXO.,1,0.000000
..O..XXO.,3,1.000000
..O..XXO.,4,0.000000
..O..XXO.,8,-1.000000
..O..XXOO,0,-0.000000
..O..XXOO,1,-0.000000
..O..XXOO,3,1.000000
..O..XXOO,4,-0.000000
..O.O...X,0,-1.000000
..O.O...X,1,-1.000000
..O.O...X,3,-1.000000
..O.O...X,5,-1.000000
..O.O...X,6,-0.000000
..O.O...X,7,-1.000000
..O.O..X.,0,-1.000000
..O.O..X.,1,-1.000000
..O.O..X.,3,-1.000000
..O.O..X.,5,-1.000000
..O.O..X.,6,-1.000000
..O.O..X.,8,-1.000000
..O.O..XX,0,-1.000000
..O.O..XX,1,-1.000000
..O.O..XX,3,-1.000000
..O.O..XX,5,-1.000000
..O.O..XX,6,1.000000
..O.O.X..,0,-0.000000
..O.O.X..,1,-1.000000
..O.O.X..,3,-1.000000
..O.O.X..,5,-1.000000
..O.O.X..,7,-1.000000
..O.O.X..,8,-0.000000
..O.O.X.X,0,1.000000
..O.O.X.X,1,0.000000
..O.O.X.X,3,1.000000
..O.O.X.X,5,0.000000
..O.O.X.X,7,1.000000
..O.O.XOX,0,-1.000000
..O.O.XOX,1,-0.000000
..O.O.XOX,3,-1.000000
..O.O.XOX,5,-1.000000
..O.O.XX.,0,1.000000
..O.O.XX.,1,-1.000000
..O.O.XX.,3,1.000000
..O.O.XX.,5,0.000000
..O.O.XX.,8,1.000000
..O.O.XXO,0,-1.000000
..O.O.XXO,1,-1.000000
..O.O.XXO,3,-1.000000
..O.O.XXO,5,-1.000000
..O.OO.XX,0,-1.000000
..O.OO.XX,1,-1.000000
..O.OO.XX,3,-1.000000
..O.OO.XX,6,1.000000
..O.OOX.X,0,-1.000000
..O.OOX.X,1,-1.000000
..O.OOX.X,3,1.000000
..O.OOX.X,7,1.000000
..O.OOXX.,0,-1.000000
..O.OOXX.,1,-1.000000
..O.OOXX.,3,-1.000000
..O.OOXX.,8,1.000000
..O.OX...,0,-1.000000
..O.OX...,1,-1.000000
..O.OX...,3,-1.000000
..O.OX...,6,-1.000000
..O.OX...,7,-1.000000
..O.OX...,8,-1.000000
..O.OX..X,0,-1.000000
..O.OX..X,1,-1.000000
..O.OX..X,3,-1.000000
..O.OX..X,6,0.000000
..O.OX..X,7,-1.000000
..O.OX.OX,0,-1.000000
..O.OX.OX,1,-1.000000
..O.OX.OX,3,-1.000000
..O.OX.OX,6,-1.000000
..O.OX.X.,0,-1.000000
..O.OX.X.,1,-1.000000
..O.OX.X.,3,-1.000000
..O.OX.X.,6,0.000000
..O.OX.X.,8,-1.000000
..O.OX.XO,0,-1.000000
..O.OX.XO,1,-1.000000
..O.OX.XO,3,-1.000000
..O.OX.XO,6,-1.000000
..O.OXX..,0,0.000000
..O.OXX..,1,0.000000
..O.OXX..,3,-1.000000
..O.OXX..,7,0.000000
..O.OXX..,8,0.000000
..O.OXX.O,0,-0.000000
..O.OXX.O,1,-1.000000
..O.OXX.O,3,-1.000000
..O.OXX.O,7,-1.000000
..O.OXXO.,0,-1.000000
..O.OXXO.,1,-0.000000
..O.OXXO.,3,-1.000000
..O.OXXO.,8,-1.000000
..O.OXXOX,0,-1.000000
..O.OXXOX,1,0.000000
..O.OXXOX,3,-1.000000
..O.OXXXO,0,0.000000
..O.OXXXO,1,-1.000000
..O.OXXXO,3,-1.000000
..O.X....,0,0.000000
..O.X....,1,0.000000
..O.X....,3,0.000000
..O.X....,5,0.000000
..O.X....,6,0.000000
..O.X....,7,0.000000
..O.X....,8,0.000000
..O.X...O,0,-1.000000
..O.X...O,1,-1.000000
..O.X...O,3,-1.000000
..O.X...O,5,-0.000000
..O.X...O,6,-1.000000
..O.X...O,7,-1.000000
..O.X..O.,0,-1.000000
..O.X..O.,1,-1.000000
..O.X..O.,3,-0.000000
..O.X..O.,5,-0.000000
..O.X..O.,6,-0.000000
..O.X..O.,8,-0.000000
..O.X..OX,0,1.000000
..O.X..OX,1,0.000000
..O.X..OX,3,1.000000
..O.X..OX,5,1.000000
..O.X..OX,6,0.000000
..O.X..XO,0,-1.000000
..O.X..XO,1,1.000000
..O.X..XO,3,-1.000000
..O.X..XO,5,1.000000
..O.X..XO,6,-1.000000
..O.X.O..,0,-1.000000
..O.X.O..,1,-0.000000
..O.X.O..,3,-0.000000
..O.X.O..,5,-0.000000
..O.X.O..,7,-0.000000
..O.X.O..,8,-1.000000
..O.X.O.X,0,1.000000
..O.X.O.X,1,1.000000
..O.X.O.X,3,1.000000
..O.X.O.X,5,1.000000
..O.X.O.X,7,1.000000
..O.X.OOX,0,1.000000
..O.X.OOX,1,-0.000000
..O.X.OOX,3,1.000000
..O.X.OOX,5,1.000000
..O.X.OX.,0,1.000000
..O.X.OX.,1,1.000000
..O.X.OX.,3,1.000000
..O.X.OX.,5,1.000000
..O.X.OX.,8,1.000000
..O.X.OXO,0,-1.000000
..O.X.OXO,1,1.000000
..O.X.OXO,3,-1.000000
..O.X.OXO,5,1.000000
..O.X.X.O,0,-1.000000
..O.X.X.O,1,-1.000000
..O.X.X.O,3,-1.000000
..O.X.X.O,5,0.000000
..O.X.X.O,7,-1.000000
..O.X.XO.,0,1.000000
..O.X.XO.,1,0.000000
..O.X.XO.,3,1.000000
..O.X.XO.,5,0.000000
..O.X.XO.,8,0.000000
..O.X.XOO,0,-1.000000
..O.X.XOO,1,-1.000000
..O.X.XOO,3,-1.000000
..O.X.XOO,5,-0.000000
..O.XO...,0,-1.000000
..O.XO...,1,-1.000000
..O.XO...,3,-1.000000
..O.XO...,6,-1.000000
..O.XO...,7,-1.000000
..O.XO...,8,-0.000000
..O.XO..X,0,1.000000
..O.XO..X,1,1.000000
..O.XO..X,3,0.000000
..O.XO..X,6,1.000000
..O.XO..X,7,1.000000
..O.XO.OX,0,1.000000
..O.XO.OX,1,-0.000000
..O.XO.OX,3,-0.000000
..O.XO.OX,6,-0.000000
..O.XO.X.,0,-1.000000
..O.XO.X.,1,1.000000
..O.XO.X.,3,-1.000000
..O.XO.X.,6,-1.000000
..O.XO.X.,8,1.000000
..O.XOO.X,0,1.000000
..O.XOO.X,1,1.000000
..O.XOO.X,3,-0.000000
..O.XOO.X,7,1.000000
..O.XOOX.,0,-1.000000
..O.XOOX.,1,1.000000
..O.XOOX.,3,-1.000000
..O.XOOX.,8,1.000000
..O.XOOXX,0,1.000000
..O.XOOXX,1,1.000000
..O.XOOXX,3,1.000000
..O.XOX..,0,-1.000000
..O.XOX..,1,-1.000000
..O.XOX..,3,-1.000000
..O.XOX..,7,-1.000000
..O.XOX..,8,1.000000
..O.XOXO.,0,-1.000000
..O.XOXO.,1,-1.000000
..O.XOXO.,3,-1.000000
..O.XOXO.,8,-0.000000
..O.XOXOX,0,1.000000
..O.XOXOX,1,0.000000
..O.XOXOX,3,0.000000
..O.XX..O,0,0.000000
..O.XX..O,1,1.000000
..O.XX..O,3,1.000000
..O.XX..O,6,0.000000
..O.XX..O,7,1.000000
..O.XX.O.,0,1.000000
..O.XX.O.,1,0.000000
..O.XX.O.,3,1.000000
..O.XX.O.,6,0.000000
..O.XX.O.,8,1.000000
..O.XX.OO,0,-1.000000
..O.XX.OO,1,-1.000000
..O.XX.OO,3,1.000000
..O.XX.OO,6,-0.000000
..O.XXO..,0,1.000000
..O.XXO..,1,1.000000
..O.XXO..,3,1.000000
..O.XXO..,7,1.000000
..O.XXO..,8,1.000000
..O.XXO.O,0,-1.000000
..O.XXO.O,1,-1.000000
..O.XXO.O,3,1.000000
..O.XXO.O,7,1.000000
..O.XXOO.,0,-1.000000
..O.XXOO.,1,-1.000000
..O.XXOO.,3,1.000000
..O.XXOO.,8,1.000000
..O.XXOOX,0,1.000000
..O.XXOOX,1,1.000000
..O.XXOOX,3,1.000000
..O.XXOXO,0,1.000000
..O.XXOXO,1,1.000000
..O.XXOXO,3,1.000000
..O.XXXOO,0,0.000000
..O.XXXOO,1,0.000000
..O.XXXOO,3,1.000000
..OO....X,0,-1.000000
..OO....X,1,-1.000000
..OO....X,4,-1.000000
..OO....X,5,-1.000000
..OO....X,6,-0.000000
..OO....X,7,-1.000000
..OO...X.,0,-1.000000
..OO...X.,1,-1.000000
..OO...X.,4,-0.000000
..OO...X.,5,-1.000000
..OO...X.,6,-1.000000
..OO...X.,8,-1.000000
..OO...XX,0,1.000000
..OO...XX,1,1.000000
..OO...XX,4,1.000000
..OO...XX,5,-1.000000
..OO...XX,6,1.000000
..OO..OXX,0,-1.000000
..OO..OXX,1,-1.000000
..OO..OXX,4,-1.000000
..OO..OXX,5,-1.000000
..OO..X..,0,-1.000000
..OO..X..,1,-1.000000
..OO..X..,4,-0.000000
..OO..X..,5,-0.000000
..OO..X..,7,-1.000000
..OO..X..,8,-0.000000
..OO..X.X,0,1.000000
..OO..X.X,1,0.000000
..OO..X.X,4,1.000000
..OO..X.X,5,0.000000
..OO..X.X,7,1.000000
..OO..XOX,0,-1.000000
..OO..XOX,1,-0.000000
..OO..XOX,4,-0.000000
..OO..XOX,5,-1.000000
..OO..XX.,0,0.000000
..OO..XX.,1,1.000000
..OO..XX.,4,1.000000
..OO..XX.,5,0.000000
..OO..XX.,8,1.000000
..OO..XXO,0,-1.000000
..OO..XXO,1,-1.000000
..OO..XXO,4,-1.000000
..OO..XXO,5,-1.000000
..OO.O.XX,0,-1.000000
..OO.O.XX,1,-1.000000
..OO.O.XX,4,1.000000
..OO.O.XX,6,1.000000
..OO.OX.X,0,-1.000000
..OO.OX.X,1,-1.000000
..OO.OX.X,4,1.000000
..OO.OX.X,7,1.000000
..OO.OXX.,0,-1.000000
..OO.OXX.,1,-1.000000
..OO.OXX.,4,-1.000000
..OO.OXX.,8,1.000000
..OO.X...,0,-0.000000
..OO.X...,1,-1.000000
..OO.X...,4,-1.000000
..OO.X...,6,-0.000000
..OO.X...,7,-1.000000
..OO.X...,8,-1.000000
..OO.X..X,0,0.000000
..OO.X..X,1,-1.000000
..OO.X..X,4,-1.000000
..OO.X..X,6,0.000000
..OO.X..X,7,-1.000000
..OO.X.OX,0,-1.000000
..OO.X.OX,1,-1.000000
..OO.X.OX,4,-1.000000
..OO.X.OX,6,-1.000000
..OO.X.X.,0,0.000000
..OO.X.X.,1,0.000000
..OO.X.X.,4,0.000000
..OO.X.X.,6,0.000000
..OO.X.X.,8,-1.000000
..OO.X.XO,0,-0.000000
..OO.X.XO,1,-1.000000
..OO.X.XO,4,-0.000000
..OO.X.XO,6,-1.000000
..OO.XO.X,0,-1.000000
..OO.XO.X,1,-1.000000
..OO.XO.X,4,-1.000000
..OO.XO.X,7,-1.000000
..OO.XOX.,0,-1.000000
..OO.XOX.,1,-1.000000
..OO.XOX.,4,-1.000000
..OO.XOX.,8,-1.000000
..OO.XOXX,0,-1.000000
..OO.XOXX,1,-1.000000
..OO.XOXX,4,-1.000000
..OO.XX..,0,0.000000
..OO.XX..,1,0.000000
..OO.XX..,4,0.000000
..OO.XX..,7,0.000000
..OO.XX..,8,0.000000
..OO.XX.O,0,-0.000000
..OO.XX.O,1,-0.000000
..OO.XX.O,4,-0.000000
..OO.XX.O,7,-1.000000
..OO.XXO.,0,-0.000000
..OO.XXO.,1,-0.000000
..OO.XXO.,4,-0.000000
..OO.XXO.,8,-1.000000
..OO.XXOX,0,0.000000
..OO.XXOX,1,0.000000
..OO.XXOX,4,0.000000
..OO.XXXO,0,0.000000
..OO.XXXO,1,0.000000
..OO.XXXO,4,0.000000
..OOO..XX,0,-1.000000
..OOO..XX,1,-1.000000
..OOO..XX,5,-1.000000
